StyleID;text;rating
654563;habe ihn in weiß gekauft, sehr angenehme Passform.;5
1709054;sehr schönes Material,schöne Farbe auch nach dem Waschen,würd ich wiederkaufen;5
9743730;sehr schönen stoff, leicht zu Bügeln, schön für jeden Zimmer...;5
515928; angenehmes Material;4
1709054;immer ein guter Kauf, einfache und funktionelle Freizeitshirts, die pflegeleicht und lange haltbar sind - sehr gutes Preis/Leistungsverhältniss;5
8623725;Badeanzug entspricht voll den Erwartungen und macht eine gute Figur.;5
44970574;Gute Qualität, wie immer am Bund zu weit, super Preis Leistungs Verhältnis.;4
44970574;Schöne Hose. Die Länge ist wie so oft, gerade noch an der Grenze: bei 1,70 fast zu kurz. Wenn sie beim Waschen einläuft, kann sie nur noch in Stiefeln getragen werden. ;3
1709054;ich suchte nach ganz weiten, preiswerten, leichten Oberteilen. Hier habe ich sie gefunden. ;5
44970574;An der Hüfte viel zu groß sowie alle Hosen  aus dieser Bestellung. Das Problem habe isch immer bei Bonprix.;1
655046;Diesen BH habe ich in schwarz bestellt, er trägt sich sehr angenehm und hat eine gute Passform,;5
434886;Material ist gut, Hose paßt gut, genau nach Maß;5
515928;Material und Qualität sind gut;4
553018;pflegeleichtes Material, man läuft in den Schuhen super da sie sehr bequem sind. Preis-Leistungs-Verhältnis passt;5
8623725;Super Form, kaschiert kleine Speckröllchen perfekt und zaubert ein tolles Dekoletee. Ich bin rundum zufrieden;5
655046;passt gut, kann ich immer wieder bestellen...;4
44970574;ich habe diese hose ihn schwarz bestellt bin 164 gross habe 60kg und habe sie ihn 38 bestellt und sie wahr oben zuweit und an die oberschenkel auch deshalb ging diese hose zurück;4
553018;schlechtes Material. ;1
654563;sitzen sehr gut kann man weiter empfehlen;4
655046;Unter der Brust ein wenig knapp, aber er soll ja auch was halten. Von den Nähten über den Körbchen merkt man beim Tragen nichts. Er kratzt nicht, er beengt nicht. Für den Sport ideal.;4
655046;Preis-Leistungsverhältnis ist gut.;4
655046;Sehr angenehm zu tragen,gutes Material,angenehm auf der Haut;5
44970574;Hose war viel zu eng und zu kurze Leibhöhe. Auch die Beine viel zu eng- ;1
1709054;gute Qualität - angepasste Größen - Preis - Leistungsverhältnis stimmt !;5
553018;Super beqeme Schuhe. Sehen sehr schön aus.;5
434886;das material ist gut und der Preis angemessen ;3
709229;Super Kleid. Duch seine legere Form verdeckt es kleinere Polster. Super.;5
434886;Einfache Jeans, Stoff ist etwas dünn, Verarbeitung ist OK;4
709229;Schönes Kleid,genau wie ich es mir vorgestellt habe.Gutes Preis/Leistungsverhältnis.;4
553018;Schuhe in Gr. 35 leider zu klein. Am Besten eine Nr. grösser bestellen.;4
654563;Habe die BHs zurückgeschickt weil das Set von Material billig aussah. War ziemlich enttäuscht, auf den Bildern sehen die viel schöner aus . Dachte schon das ich verkehrte Artikel bekommen habe so ging es sofort auf Retoure.;1
515928;Slip passt super , habe schon  viele Farben , trage normal Gr.40, bestelle ihn  aber in 36/38 der passt genau. Bin super zufrieden;5
654563;Ganz tolle Passform sehr zufrieden;5
654563;Super bequem, super passform, bin total zufrieden;5
44970574;Tolle Hose, sitzt sehr gut. Ist an den Waden etwas eng. Also für Stiefel ideal.;4
44970574;passt, dehnt sich gut, beide farben sehen frisch aus;5
655046;genau wie der andere BH einfach perfekt;5
515928;Nicht zufrieden, hatte nach dem ersten Waschgang schon Löcher;1
44970574;sitz super, passt zu allem, besonders zu den neuen Herbstfarben, sehr schöner Stoff und Schnitt;5
9743730;Qualität war soweit ok, leider war es kein creme und kein grau, Farbe sah einfach nur schmutzig aus. also zurück.;3
434886;Oberschenkel sind zu eng, Leibhöhe ist irgendwie schlecht geschnitten (Schritt);1
515928;sehr gut;5
654563;Nicht so grossartige Arbeit. Material nicht so wertvoll, aber für den Preis fand ich es in ordnung. ;4
1709054;Artikel entspricht Katalog, Preis-Leistung ist gut, würde ich wieder bestellen. Ausschnitt ziemlich weit.;4
654563;gute Qualität, super Preis- Leistungsverhältnis, toller Tragekomfort;5
654563;Das Matral gut Farben alles gut;4
553018;Material wie erwartet weich u anschmiegsam, lt. Abbildung u Beschreibung in Ihrem Herbstprospekt. Besten Dank! Größe ebenfalls passend! Farbe genau wie abgebildet. Nochmals Dank für alles ! Ihre von Anfang an sehr zufriedene Kundin ;5
44970574;In schwarz, sehr schönes Material, Beinlänge sehr gut,  schön eng. auch an der Hüfte, aber am Bauchbereich viel zu eng, es fehlten mindestens 4 Zentimeter um den Reissverschluss zumachen zu können. Schade ging leider zurück. ;4
8623725;alles wie beschrieben;5
654563;Alles SEhe gut;1
8623725;alles top;5
8623725;sollte eigentlich formen aber die dicken Polster an der Brust unvorteilhaft...;3
553018;Preis-Leistung stimmt, schöner Ballerina;5
515928;Gute Passform, schöne Farbe (Hummer),gutes Material;5
8623725;Sitzt sehr schön und kaschiert auch gut. Leider konnte ich ihn nicht in schwarz bekommen und die anderen Farbe gefällt mir an mir nicht so, darum werde ich ihn zurück schicken.;4
434886;Sehr schöne Hose - gute Paßform - angenehm zu tragen;5
654563;klasse;4
434886;hose ist ganz ok, sehr schnelle lieferung;4
515928;Gute Verarbeitung und gute Passform. Angenehmes Tragegefühl. Ich habe den Kauf nicht bereut.;5
553018;Gut ;3
553018;Super Schuh, richtig bequem und merkt man kaum da der Schuh sehr weich ist, angenehm zu tragen;5
434886;Passt super durch den Gummizug, bequem und angemessen gute Qualität;5
434886;Material, Qualität, Farbe und Preis- Leistungs-Verhältnis sind OK. Nach Neubestellung - eine Nummer kleiner - passt die Hose jetzt einwandfrei. Würde ich durchaus wieder bestellen. Zu Haltbarkeit und Strapazierfähigkeit kann ich jedoch nach einer Woche noch nichts sagen.;4
709229;Die Stoffqualität ist sehr gut, genau wie der Preis.;5
434886;Die Hose paßt gut;5
655046;Ich finde diesen BH total klasse. Ich ziehe ihn über meinen normalen Bügel-BH an und  dann sitzt alles perfekt und die Träger rutschen nicht. Ich habe ihn inzwischen mehrmals.;5
44970574;Super, sofern man eine Nr. keiner bestellt, trage normalerweise 36 aber 34 passt PERFEKT, natürlich zu lang, aber dafür gibt es die Nähmaschine, Kurzgrößen wären klasse!;4
553018;Faires Preis-Leistungsverhältnis;4
655046;Super Passform;5
709229;Material, Verarbeitung und Passform ist ideal;4
515928;"Ich habe diesen Slip zusammen mit dem passenden BH in ""staubrosa"" erworben. Früher hätte man diese Farbe als ""altrosa"" bezeichnet. Die Farbe ist etwas blasser/nicht so leuchtend, wie sie im Internet scheint. Was für meine Zwecke aber gut so ist, da ich die Wäsche gezielt zu einem bestimmten Oberteil benötige. Material ist angenehm. Höschen sitzt gut und verrutscht bei mir auch nicht. Preis-Leistungs-Verhältnis erscheint einwandfrei. Ehrlich lässt sich dies aber erst nach längerem Tragen beurteilen. Deshalb 4 statt 5 Sterne.";4
654563;super passform hab schon mehrer farben!;5
553018;schöne Farben gute Passform super bequem;5
44970574;Ich liebe diese Hose!! Von wegen unvorteilhaft, bei mir schmeichelt sie eher noch :D Der Stoff ist auch super, für den Sommerabend perfekt, falls es mal etwas kühler sein sollte. ;5
654563;angenehm zu tragen ;4
44970574;Leider passt diese hose nicht zu meinen Oberschenkel da sie zu eng ist;2
655046;perfekt;5
654563;Ich bin enttäuscht. Hatte mir eigentlich mehr versprochen. Die BH`s waren mir viel zu groß. Selbst mit enger stellen konnte ich da nichts mehr ausrichten. Zurückgeschickt.;2
9743730;Sehr schöner Stoff.Verdunkelt gut und isoliert super.Und das zu dem Preis;5
9743730;gute Qualität bei sehr gutem Preis-Leistungsverhältnis.;5
44970574;perfekt in Farbe (weinrot) + Passform!;5
1709054;Shirts passen genau, tolle Farben. ;5
434886;Da ich diese Hose schon in blau bestellt hatte und mit der Ware zufrieden war ist sie es auch in schwarz.;4
655046;Sehr gutes Preis-Leistungsverhältnis;4
9743730;Die Farbe ist sehr angenehm. Der Verdunklungseffekt ist auch gut und der Vorhang hält die Wärme draußen;4
9743730;das ist jetzt echt dunkel!!;4
654563;einwandfrei;4
655046;ist in Ordnung;4
655046;Super BH, auch für große Größen. ( 80 E ). Trage ihn nicht nur zum Sport ,sondern auch im Alltag. Sehr bequem und hält was er verspricht. ;5
655046;Aus guter Erfahrung habe ich mir diesen Artikel zum wiederholten mal bestellt. Er sitzt super und ist angenehm zu tragen.;5
434886;habe schon viele teure Jeans getragen, saßen aber auch nicht besser.;4
434886;Passt perfekt. Artikel so wie beschrieben. ;5
654563;ok;4
1709054;Qualität und Preis stimmt;4
44970574;Sehr sehr sehr eng ggeschnitten.  ;2
44970574;es war alles soweit ok. Nur leider habe ich wohl etwas zu dicke Waden. Deshalb musste ich sie leider zurückschicken.;3
9743730;sehr gut ;5
434886;Die Herren Jeans haben nicht gepasst ,wurden zurück geschickt. Schade ist das es keine B-Größe z. B.61,63,oder 65 gibt, denn es gibt auch Herren die solche Größen haben oder brauchen. Danke ;5
553018;Super Ballerinas! Genau diese klassischen wie Ballerinas sein sollen. Quasi das Mass aller Schuhe (Ballerinas)!! :-) Leider sind sie bald schon ausverkauft!! *wein* Wenn bei euch ein solches Paar Ballerinas zuhause noch herumliegt (auch getragen) sagt es doch mir ich möchte noch ein paar von diesen Schuhen!! maaga(at)gmx.de   Danke!;5
515928;Der Slip passt gut und sieht zusammen mit dem passenden BH einfach super aus. Preis-Leistung stimmt hier.;4
434886;Passt gut. Qualität zufriedenstellend.;4
553018;Material passend zum Preis, leider die Größe fällt kleiner aus;4
9743730;Sehr gutes Preis-Leistungsverhältnis, tolle Gardine!;5
515928;toller Slip, passt schön zu den BHs. Habe kürzlich erstmals Unterwäsche bei BonPrix gekauft (obwohl ich schon sehr lang Kunde bin) und war extrem positiv überrascht. ;5
709229;Danke ich bin sehr zufrieden.;5
515928;Schöner Slip, da aber BH zurück ging, geht auch der passende Slip zurück.;4
434886;ok;4
8623725;"Perfekter Sitz; gutes Material; bringt die Figur vorteilhaft zur Geltung. ";5
9743730;bei diesem Artikel hat alles gepasst Material Farbe Preis Leistung ;4
654563;Das Material ist eine sehr gute Qualität, die Farben entsprechen genau meiner Vorstellung, die Passform ist super und das Preisleistungsverhältnis stimmt.;5
9743730;'Gute Qualität, schöner Fall;5
709229;Kleid erfüllte meine Erwartungen. Es passt sehr gut, das Material gefällt mir und die Verarbeitung ist auch in Ordnung.;5
654563;Leichtes Material, guter Sitz, leider reiben bzw drückt der Bügel rechts unter der Achsel bei längerem tragen, hätte die zurück geschickt, hatte leider schon voreilig gleich nach Erhalt u Anprobe bezahlt;3
44970574;Leider fällt der Schnitt nicht gut aus. Die Hose ist im Bund zu weit und in den Beinen viel zu schmal;1
434886;sitzt schlecht;1
655046;Farbe/ aussehen entspricht der Katalogabbildung/beschreibung. Qualität und Passform sehr gut. Zügige Lieferung.;5
553018;die besten ballerinas die ich je hatte wirklich!!! super bequem und sehen super schick aus also was für den alltag oder aber auch für was schickeres geeignet bin vollstens zufrieden und kann ihn  nur weiter empfehlen ;5
8623725;Passt hält den Bauch in form;4
654563;Sind okay.;4
1709054;Habe diese T-shirts für meine Mutter gekauft und sie ist sehr zufrieden. Das Material ist sehr angenehm auf der Haut. Fällt meiner Meinung nach, etwas weiter aus als gedacht, was aber nicht schlimm ist wenn man seine Figur kaschieren möchte. Für diese Qualität (100% Baumwolle), top Preis/Leistung! Gerne wieder!;4
9743730;Stoff hat eine sehr einfache, billige Struktur/Optik aber dichtes Material zum Abdunkeln;2
9743730;Die Gardinen sind super! Der Gardinenberater hat mir auch geholfen bei der suche nach den richtigen Maßen. Nur bei der Lieferung gab es Unstimmigkeiten. Laut Mail sollte die Lieferung bei anderen Nachbarn abgeben worden sein als es auf dem Benachrichtigungsschein stand. Fand ich nicht wirklich gut u hatte aber zum Glück dem Schein vertraut.;5
8623725;ussehen auch Für mich leider zu klein;4
434886;Schlicht und für den Alltag ausreichend, aber leider die leib höhe zu hoch.;2
1709054;Material und farben und preis sind super;5
655046;super bequem.;4
654563;1 BH passt zwei nicht, ansonsten sind Material und Form in Ordnung;3
709229;Schönes Material, gute Passform, gefällt mir ;5
655046;Super Sport BH. Qualität, Material und Paßform 1 A.;5
9743730;Habe den Artikel in Orange bestellt,kommt aber nicht so richtig Orange rüber,eher dunkler.Das Material ist dagegen Wunderbar.Habe den Artikel auch behalten weil der Preis und das material gut sind.;4
434886;ist  bequen und  past  ;5
434886;Mein Mann findet die Hose super. Gutes Material und durch den Dehnbund passt die Hose wie angegossen. ;5
44970574;Ja, nette Hose, man kann sich super drin bewegen, ich trage in richtigen Jeans eher 46, aber bei strech reicht 44;4
434886;ist ganz ok;4
44970574;Meine neue Lieblingshose! Sieht toll aus, fühlt sich sehr gut an und sitzt noch besser!;5
655046;bei Level 3 ist mehr Halt für die Brust zu erwarten, gefühlt kann man auch ohne BH rumlaufen Artikel ging zurück;3
655046;super Sport Bh auch für grosse Größen- passt wackelt und hat Luft. Bei dem Preis eine klare Kaufempfehlung!;4
9743730;Gute Qualität und Dunkelt auch sehr gut ab.Sehr zu empfehlen für jedes Kinderzimmer und Schlafzimmer.;5
709229;Dieses Kleid ist sehr weich fließend, jedem zu empfehlen. ;5
553018;Bequemer Schuh, angenehm zu tragen!;5
44970574;Sehr schöne Hose, tolle Farbe, leider passte mir die Hose nicht, deshalb musste ich diese zurückschicken;4
655046;Der BH sitzt angenehm und hat für den Sport auch einen guten Schnitt. Nichts schneidet ein oder drückt ab und es quillt auch nichts raus. Warum das aber ein Level 3-Sport-BH ist, verstehe ich nicht, da ich keinen wahnsinnig starken Halt erkenne. Für den Preis ist er aber trotzdem gut und ausreichend. Besonders bei großen Körbchen findet sich auch im hochpreisigen Segment selten mehr Leistung.;3
515928;Die Slips bestelle ich schon seit Jahren und bin wirklich damit zufrieden!;4
655046;super verarbeitung ;4
553018;Super Ballerinas was besseres gibt es nicht so angenehm zu tragen echt suuuppppeeerrrr;5
709229;Lass sich gut tragen .sehr angenehm;5
515928;absolut super, hoffe dieser Artikel steht noch lange zur Verfügung! Tolle Kombination mit den BH´s die auch einen super Sitz haben. Wäscht sich alles hervorragend, Paßform bleibt erhalten, Farbe ebenso.;5
655046;Das Material läßt sich gut tragen und ist angenehm;4
655046;sehr bequem ist einfach super;5
434886;Eine schöne, bequeme Jeans zu einem günstigen Preis.;5
553018;Sehr schöner Schuh, lässt sich Super tragen. Ist nur für Leute mit breitem Fuss, da er sehr weit ausfällt.... Habe mir diesen Schuh noch 2x bestellt.;5
654563;Farben gut, Material gut, Größe passt. Nur die Bügel zwischen den Brustbereich drückt etwas.;4
9743730;Artikel wirkt optisch elegant, vor allem mit den großen Ösen. Das Material wirkt sehr hochwertig. Schöne kräftige Farbe. Äußerst günstiger Preis.;5
434886;Hose wäre toll wenn denn da nicht der Reissverschluß wäre, beim ersten tragen ist der bereits kaputt gegangen.bei dem Preiss muß ja irgend etwas sein aber ausgerechnet der Reissverschluß ist ganz grosser Mist. Ich dachte nachdem in 2012 bereits von diversen anderen Kunden bemängelt das ihr daran mal was macht. habe dieselbe Hose in 4 ´Farben bestellt und alle hatten eine unterscheidliche Länge.;3
553018;Zu dem Preis sind die Ballerina gut. Ich hatte sie letztes Jahr schon gekauft. Ein Jahr haben sie ausgehalten, aber jetzt mussten wieder die neuen her..;5
515928;die sind einfach bequem und angenehm im Material, auch schon mehrfach gekauft;5
44970574;Passt super auch von der Länge, nur die Farbe fällt anders aus' wie abgebildet.;4
655046;alles ok;4
515928;Passform und Material ist gut;4
1709054;Bild besser wie in natura. Trotz Größentabelle viel zu weit. ;1
1709054;passt wie angegossen??;5
553018;Wie immer schön. Diesmal in Grün. Gefällt mir. Wünsche mir allerdings mehr Farben (die dann auch mal in meiner Größe lieferbar sind).;5
515928;"Hose ( 46) sitzt perfekt, angenehm auf der Haut und mit dem dazugehörigem BH ( 95 C) einfach nur super schön, habe ihn in der Farbe Hummer gekauft für Silvester ;.)";5
515928;Sieht schick aus leider nur etwas unbequem im Tragekomfor. ;2
1709054;Diese Shirts haben eine super Qualität. Nach dem Waschen bleibt die Form unverändert und man muß sie auch kaum bügeln. Toll!! Die Passform ist sehr gut. Die Lieferung kam wie immer schnell und vollständig an.;5
1709054;Ich kaufe diese T-Shirts immer wieder gerne. Für den täglichen Gebrach einfach perfekt.;5
709229;Kleid für meine Größe sehr unvorteilhaft,  zwar war es recht kurz aber gerade darum machten die Streifen im Kleid eine unvorteilhafte Figur in meiner Größe;4
8623725;Hat irgendwie nicht gepasst. Sah angezogen nicht schön aus. Am Brustbereich kaum Halt. Leider;3
654563;Ich bin überrascht und sozusagen begeistert, denn mir geht es wie der Schreiberin Monika. Ich brauche BH's für die Arbeit, bei denen ich nicht bei jeder Bewegung ( und ich bin viel in Bewegung), wieder irgendwas zurechtrücken muss.Ergo, ich musste glatt erneut bestellen. :-);5
654563;Sehr schön in Form und Farbe, anschmiegsames Material, hübsche Farben. Fällt etwas größer als die sonst von mir gekauften Polster BHs aus, passt sich aber an.;4
655046;Top Qualität,Farbe schwarz hält auch nach mehrmaligem Waschen,super bequeme Passform,und für ein Sport BH günstig! Sehr zu empfehlen!;5
434886;trotz Dehnbund  gutter Schnit,guter Sitz und sieht gut aus. Für den Preis absolut TOP, gibts nichts zu meckern.;4
515928;Diese art Slip habe ich vor Jahren schon einmal bei BonBrix gekauft und nichts  vergleichbares mehr gefunden als diese Ausverkauft waren, bis ich diesen hier  entdeckt habe, exakt der selbe nur andere Farben.  Super bequem, auch bei einer Fülligeren Figur, nichts verrutscht oder klemmt ein, man vergisst fast das man einen Slip an hat, einfach nur perfekt, da wird gleich nochmal bestellt :);5
8623725;Badeanzug wir beschrieben!;5
434886;Sehr bequem ,super,werde mir noch eine bestellen.;5
655046;Der BH ist super ...und für den Preis ???;5
654563;Wunderbar...;5
9743730;Artikel hat mir nicht gefallen, ging zurück. ;3
44970574;Habe die Hose für meine Tochter bestellt Sitzt perfekt;5
654563;Für den Preis eine super Qulität und sitzt auch super;5
44970574;Material war innen ein wenig kratzig, Farbe war allerdings toll. Die Hose ist genau eine Nummer zu groß. Und kürzer als erwartet. Ging zurück.;2
8623725;Schade, dass die Cubs nicht vernäht sind,sie verrutschen so!! Ansonsten angenehm zu tragen! ;4
655046;Der BH ist super bequem bei der Größe 105 C. Werde mir bestimmt noch einen kaufen. ;5
654563;hatte Set schon öfters - gute Qualität bei prima Preis: Leistungsverhältnis;5
434886;völlig o.k. Preis und Qualität   ;4
8623725;leider wurde angegeben: Brustfutter, handelt sich aber um Softcups;1
654563;alles im ganzen sehr gut ,preis Leistung sehr gutwürde jedemden kauf raten;5
1709054;trägt sich gut und kaschiert supi;5
655046;Nun habe ich endlich alltagstaugliche BH`sgefunden, die auch noch in guter Qualität verarbeitet und bezahlbar sind.;5
9743730;Schöner, schwerer Stoff, der das Tageslicht und auch Kälte wunderbar aussperrt.;5
8623725;alles o.k.;5
44970574;Super weiches angenehmes Material. Hält warm, die Farbe ist super, der Presi toll! Alled schick! =);5
709229;was soll ich sagen ich hab  schon das zweite Kleid bestellt. nix besseres wenn es warm ist....;5
434886;Wurde leider von mir zu groß bestellt;4
8623725;Für meinen Geschmack zu viel Material für einen Badeanzug.;4
9743730;Gute Qualität, schöner Faltenwurf. Allerdings ist der Farbton nicht creme, sondern beige und somit dunkler. Abbildung nicht entspr., deshalb 4 von 5 Sternen.;4
9743730;Tolles Material, sieht gut aus und verdunkelt gut. Ich bin sehr zufrieden.;5
44970574;Schick und super Sitz. Toller Preis für diese modische schmale Hose.;5
44970574;qualität gut;3
553018;schöner Schuh, Material und Preis ok;4
654563;tolle Qualität auch nach dem waschen noch einwandfrei jederzeit wieder ;5
44970574;Die Größen Angabe stimmt nicht.Ist unter Größe 38 einzuordnen.;3
434886;Jeanshose ist so,wie eine Jeans aussehen muss.Habe sie für meinen 79 Jahre alten Vater gekauft,steht ihm gut!!;5
515928;Vernünftige Qualität und passt einwandfrei. Stoff trägt sich gut und fühlt sich angenehm an. Farbe champagner und veilchenlila haben mir sehr gut gefallen.;5
654563;"Sehr gute Passform ;Material Baumwolle -angenehm zu tragen ! Lieferung wie versprochen !";4
1709054;Preis ist abhängig von der Farbkombination. Aber sonst schöner Stoff und schön bequem. Passt!;4
655046;Das Material ist wie für einen Sport BH fest aber dennoch weich und trägt sich sehr gut. Er erfüllt seinen Zweck voll und ganz und sieht dabei sogar noch gut aus.;5
434886;Meinem Mann haben sehr gefallen ;5
709229;Super;5
1709054;Preis sehr gut. Material und Farben gut.;2
44970574;eine richtig klasse hose. die farbe orange ist richtig kräftig  leider ist sie etwas zu lang .;5
9743730;Tolle Verdunkelung und Farbe passt nahezu überall, da sehr neutral. Ich hatte Kitt.;5
44970574;Gute Weite an der Hüfte / am Bauch, doch leider wie bei vielen Hosen muss man auch hier zwingend kräftige Beine haben, ansonsten ist die Hose von der Hüfte abwärts viel zu weit..;2
434886;Das Preis-/Leistungsverhältnis ist sehr gut. Die Artikelbeschreibung ist zutreffend und die Nähte sind auch gerade. Leider sind die Beine etwas zu lang, aber noch im vertretbaren Rahmen.;4
44970574;Habe die Hose in Sand bestell! Super in Stiefeln und zu Stiefeletten! Dazu die blaukarierte und limettenfarbene Karo- Bluse! perfekt!;4
44970574;Einfach geil, diese Hose! Sitzt! Passt! usw. Qualität ist auch gut und man fühlt sich wohl darin! Endlich einmal eine chicke Hose für uns Frauen, die ein (leider) paar Pfündchen zuviel haben......;5
709229;Sehr gut Es fällt locker und das Material ist angenehm zu tragen. Deshalb habe ich es gleich nochmal in blau bestellt;5
8623725;Super Passform bei 1,63m, habe allerdings eine Nummer größer bestellt.;5
44970574;sehr schöne Hose, entspricht den Vorstellungen, Größe 46 ist passend, sehr gutes Preis-Leistungsverhältnis;5
44970574;Hose passt optimal...alles bestens, nur 2 cm zu lang :-);5
9743730;Schönes Material und die Verdunkelung top!;5
44970574;Die Hose habe ich bereits in verschiedenen Farben (wie auf den Abb.) und bin restlos begeistert von Passform (körpernah) und Schnitt (etwas niedrigere Bundhöhe, schmaler Oberschenkel), sowie vom günstigen Preis. ;5
9743730;bin sehr zufrieden. paßt genau....;5
434886;Kaufe die Jeans gern wegen der untersetzten Größe und dem elastischen Dehnbund. Auch wegen des Preises.;4
44970574;Ich habe diese Hose in schwarz/grau gestreift und rauchrose bestellt. Die gestreifte Hose sieht toll aus, aber die Farbe rauchrose stimmt mit dem Bild nicht überein, es ist eine schmutzige Koralle und hat mir überhaupt nicht gefallen. Die Größe 38 passt, aber an der Taille fällt es ziemlich eng aus und für mich sind die Hosen einfach zu lang. ;4
654563;BHs sind echt klasse, sitzen gut und ich habe gleich alle Farbvarianten bestellt. Super Preis!;5
553018;Habe die gleichen Schuhe in Gr. 39 in einer anderen Farbe schon, allerdings von einem anderen Anbieter. Bei bon prix war Gr. 39 deutlich zu klein, so dass ich sie zurückschicken und Gr. 40 bestellen musste. Der Schuh selbst ist ok.  ;4
44970574;Schnelle Lieferung, gute Qulität , passt super;5
44970574;Ich hab mir die Hose in der neuen Farbe Torf bestellt. Musste die Hose leider zurückschicken, da sie an der Hüfte zu weit und an den Unterschenkeln zu eng war. Die Hose hatte ich mir vorher schon in einer anderen Farbe bestellt, da gab es keine Passprobleme. Da hat sich wohl leider der Schnitt geändert.;3
9743730;Stoff ist sehr gut, auch blickdicht. Nach dem Bügeln habe ich festgestellt, dass der Vorhang nicht ganz gerade unten ist :-((;3
44970574;Die Hose habe ich in weinrot bestellt, sie ist wunschgemäß ausgefallen.;4
44970574;"Eine sehr schöne Hose. Leider bei meiner Körpergröße zu lang. Schade, dass es die Hose nicht als ""K"" Variante gab.";4
1709054;Guter schnitt Material ist ok für diesen Preis ;4
8623725;Der Badeanzug hat keine verstellbaren Träger und gibt daher dem Busen keinen Halt. Unten war er recht ansehnlich, aber oben ging gar nicht. Schade, zurück;2
553018;Artikel ist wie beschrieben und abgebildet. Toller Artikel für diesen Preis.;5
44970574;Material sehr schön. Schnitt sehr schön, fällt kleiner aus.;4
654563;Das Bild des Artikels vermittelt einen deutlich kompakteren, gefütterten Eindruck. Das Original ist dann enttäuschend.;2
709229;Artikel entspricht meinen Vorstellungen ;5
655046;Passt wie eine 2. Haut. Prima!!!;5
8623725;ein sehr schöner Badeanzug !;5
709229;Material sehr angenehm. Aber bei Größe 38 fällt es viel zu groß aus und eine Nummer kleiner gibt es leider nicht, sonst hätte ich es mir nochmal bestellt. Muster wie abgebildet. ;4
44970574;Erfahrung habe ich natürlich noch keine, da die Hose ja neu ist, aber in Punkto Passform ist sie genau richtig für mich. Die Farbe passt super zu inserem Sommer, falls er mal da ist.;4
434886;Material, Farbe, Qualität alles bestens für diesen günstigen Preis.;4
553018;Sehr schöner bequemer Schuh, der endlich auch mal für einen etwas  höheren und breiteren Spann geeignet ist. Ich werde mir noch 2 Paar bestellen. Kleines Minus ist die Farbe. Sie sind nicht weiß sondern eher cremefarbend. Ich trag Sie triotzdem. Danke bonprix. Größe 43.  Meine Schwägerin hat den Schuh in schwarz Größe 40 und der ist genauso perfekt.;5
9743730;Material,Qualität, Größe und Farbe entsprechen genau den Katalog angaben. ;5
44970574;Material gefällt mir gut, obwohl es eine andere Zusammensetzung ist als im Katalog. Der Sitz ist auch super, genau wie die Farbe.;5
44970574;Die Hose hat einen schlechten Schnitt. An Hüfte und Oberschenkel ist sie zu weit und schlägt deshalb sehr unschöne Falten. Das Material wäre okay gewesen, aber wegen der schlechten Passform habe ich sie zurückgeschickt.;2
654563;Schöne Passform, Material lässt sich gut tragen.;5
8623725;Sehr schöner Badeanzug, macht eine super Figur. Ich hätte nicht gedacht, dass er soviel wegmogelt. Ich bin mehr als zufrieden. Kann ich nur jedem empfehlen. Ich habe mir gleich noch einen Formbadeanzug bestellt. ;5
44970574;leichte Sommerhose, trendiger Schnitt, tolle Farben!!! Ich habe heute 2 Hosen bekommen und muss sagen, das Warten hat sich gelohnt. Diese leichte Sommerqualität ist genau das, was ich schon länger im BonPrix Sortiment gesucht habe. Bitte unbedingt beibehalten, denn was soll man im Sommer mit Jeans oder anderen dicken Stoffqualitäten. Hier bei dieser Hose stimmt alles:  die Ware, der Schnitt, die schönen Farben, hier sogar wäre noch mehr möglich, wie orange, lila und viel mehr. ;5
434886;Die erste Hose, die mein Mann  bestellte riss gleich am zweiten Tag an zwei Stellen ein. Dennoch ist die Passform für ihn Ideal. ;4
709229;super schick, leicht ,ganz toll.;5
8623725;einfach nur klasse;5
8623725;Material super. Passform super. Ist nur am Körpchen zu klein.;4
553018;Leider kann ich zu den Schuhen, die ich bestellt habe nicht viel sagen, da mir komplett andere Schuhe geliefert wurden. Paket geht natürlich zurück. Schade :( ;1
1709054;"Sehr angenehmes Material,super bequem.Weder zu eng, noch zu weit. Auch die Farben sind wunderbar.! Für Frauen,die ein wenig mehr Oberweite haben (90 B),und die es wie ich, nicht zu körperbetont mögen, einfach ideal.Andere Shirts in 40/42 passen mir zwar,ich mag es aber nun einmal nicht so eng. Es muss alles locker und bequem sein. ;)";5
9743730;bin begeistert von der Farbe (eher kieselfarben), Qualität und Verarbeitung- dunkelt sehr gut ab;5
654563;Material ist soweit O.K. ! Einer davon hat einen Defekt !!!;3
434886;Diese Hose ist bequem , für die Figur ist sie gut geschnitten und für meinen Mann ideal für zu Hause. Allein der Preis, richtig günstig, ich würde nirgends wo anders ein vergleichbares Stück finden,  ;4
515928;Sehr gute Passform! Material angenehm auf der Haut;5
709229;Sehr leichte Shirt Qualität. Angezogen und gleich zum Lieblingsteil erklärt. Super für den Urlaubskoffer. Ich habe es mir gleich nochmal in gestreift bestellt. ;5
654563;so wolte ich sie,,passt alles,sitzt perfekt, drückt nichts,alles top ;5
8623725;Sitzt nicht und ist viel zu groß für die Größe. ;1
